"Compounds ID"	"Tags"	"Checked"	"Name"	"Formula"	"Annot. Source: Predicted Compositions"	"Annot. Source: mzCloud Search"	"Annot. Source: mzVault Search"	"Annot. Source: ChemSpider Search"	"Annot. DeltaMass [ppm]"	"Calc. MW"	"m/z"	"RT [min]"	"Area (Max.)"	"# ChemSpider Results"	"# mzCloud Results"	"# mzVault Results"	"mzCloud Best Match"	"mzCloud Best Match Confidence"	"mzCloud Best Sim. Match"	"mzVault Best Match"	"# Usable QC"	"RSD QC Areas [%]"	"RSD Corr. QC Areas [%]"	"MS2"	"Reference Ion"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 1.raw (F1)"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 2.raw (F2)"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 3.raw (F3)"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 4.raw (F4)"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 5.raw (F5)"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 6.raw (F6)"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 7.raw (F7)"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 8.raw (F8)"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 9.raw (F9)"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 10.raw (F10)"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 11.raw (F11)"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 12.raw (F12)"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 13.raw (F13)"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 14.raw (F14)"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 15.raw (F15)"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 16.raw (F16)"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 17.raw (F17)"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 18.raw (F18)"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 19.raw (F19)"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 20.raw (F20)"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 21.raw (F21)"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 22.raw (F22)"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 23.raw (F23)"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 24.raw (F24)"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 25.raw (F25)"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 26.raw (F26)"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 27.raw (F27)"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 28.raw (F28)"	"Norm. Area: 220923_SG_Fredrik_RP_extractionblank_2.raw (F32)"	"Norm. Area: 220923_SG_Fredrik_RP_QCPool_1.raw (F36)"	"Norm. Area: 220923_SG_Fredrik_RP_QCPool_2.raw (F37)"	"Norm. Area: 220923_SG_Fredrik_RP_QCPool_3.raw (F38)"	"Norm. Area: 220923_SG_Fredrik_RP_QCPool_4.raw (F39)"	"Norm. Area: 220923_SG_Fredrik_RP_QCPool_5.raw (F40)"	"Norm. Area: 220923_SG_Fredrik_RP_QCPool_6.raw (F41)"	"Norm. Area: 220923_SG_Fredrik_RP_QCPool_7.raw (F42)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 1.raw (F1)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 2.raw (F2)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 3.raw (F3)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 4.raw (F4)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 5.raw (F5)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 6.raw (F6)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 7.raw (F7)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 8.raw (F8)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 9.raw (F9)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 10.raw (F10)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 11.raw (F11)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 12.raw (F12)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 13.raw (F13)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 14.raw (F14)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 15.raw (F15)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 16.raw (F16)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 17.raw (F17)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 18.raw (F18)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 19.raw (F19)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 20.raw (F20)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 21.raw (F21)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 22.raw (F22)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 23.raw (F23)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 24.raw (F24)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 25.raw (F25)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 26.raw (F26)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 27.raw (F27)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 28.raw (F28)"	"Peak Rating: 220923_SG_Fredrik_RP_extractionblank_2.raw (F32)"	"Peak Rating: 220923_SG_Fredrik_RP_QCPool_1.raw (F36)"	"Peak Rating: 220923_SG_Fredrik_RP_QCPool_2.raw (F37)"	"Peak Rating: 220923_SG_Fredrik_RP_QCPool_3.raw (F38)"	"Peak Rating: 220923_SG_Fredrik_RP_QCPool_4.raw (F39)"	"Peak Rating: 220923_SG_Fredrik_RP_QCPool_5.raw (F40)"	"Peak Rating: 220923_SG_Fredrik_RP_QCPool_6.raw (F41)"	"Peak Rating: 220923_SG_Fredrik_RP_QCPool_7.raw (F42)"
"4139"	"E"	"False"	"(4Z)-N-Hydroxy-6-nitro-1,3-dioxepin-4(7H)-imine"	"C7 H11 O P S"	"Full match"	"Invalid mass"	"No results"	"No results"	"0.44"	"174.02690"	"175.03417"	"2.812"	"575879.714089873"	"0"	"4"	"0"	""	""	"40.5"	""	"7"	"6"	"6"	"PreferredDDA"	"[M+H]+1"	"72874.2588582346"	"382025.644895255"	"236137.53418783"	"114614.148065983"	"91740.6516226989"	"106712.447601447"	"106305.66793898"	"165686.41264185"	"195356.529526748"	"420905.173389519"	"84536.9361740578"	"126579.361215908"	"109828.016088133"	"362506.302985621"	"119957.819223722"	"243182.981876692"	"242445.271256115"	"214916.14389585"	"28340.2625679124"	"64494.7607368345"	"68252.8625893741"	"72454.0581463312"	"79666.4191203253"	"85426.0809588987"	"566131.431360586"	"70236.4552870712"	"96095.4185228636"	"294404.995428894"	"5808.31784664445"	"176280.143885919"	"169984.432649036"	"158905.605744347"	"158518.721853767"	"184892.673659705"	"165264.909888378"	"168347.4793059"	""	"5.8"	""	""	"4.9"	""	""	""	""	"7.7"	"4.9"	"4.3"	""	"7.4"	"2.7"	""	""	""	"7.1"	""	""	""	"3.8"	"6.0"	"7.7"	""	"3.8"	""	""	""	"6.8"	"5.8"	""	""	""	""
"3103"	"D"	"False"	"trifloxystrobin"	"C18 H16 N8 O4"	"Full match"	"No results"	"No results"	"No match"	"1.05"	"408.12988"	"431.11908"	"4.186"	"575657.420166136"	"4"	"0"	"0"	""	""	""	""	"7"	"5"	"4"	"NoMSn"	"[M+Na]+1"	"593099.740376872"	"6810.285392444"	"7036.23817515902"	"6204.63011335764"	"6572.07526261624"	"5756.08427214989"	"308140.33928655"	"8531.07811841293"	"6774.31641237257"	"41042.4940059284"	"6391.98289622317"	"417186.389469535"	"7052.81957963295"	"6134.67070283664"	"405349.314868724"	"6209.99465893022"	"6244.22548961169"	"23516.7802287819"	"286849.055109732"	"7393.73000108816"	"382290.789793611"	"299278.04122778"	"501998.35223948"	"6347.53460234279"	"5576.88815989025"	"429862.498900064"	"484780.288322994"	"29041.4959057445"	"4224.0895718247"	"65088.1800329044"	"63762.4074539086"	"63051.2735210427"	"69049.9146133027"	"67265.4780612331"	"63712.5325972874"	"63280.4615261399"	"8.3"	""	""	""	""	""	"7.9"	""	""	""	""	""	""	""	""	""	""	""	"7.4"	""	"7.9"	"7.4"	"8.3"	""	""	"8.3"	"8.8"	""	""	""	""	""	""	""	""	""
"3956"	"D"	"False"	"bispyribac"	"C19 H18 N4 O8"	"Full match"	"No results"	"No results"	"Full match"	"-1.46"	"430.11184"	"431.11907"	"4.188"	"575657.420166136"	"1"	"0"	"0"	""	""	""	""	"7"	"5"	"4"	"NoMSn"	"[M+H]+1"	"593099.740376872"	"6176.72402976212"	"6381.65640809328"	"5627.41290687796"	"5960.67460624276"	"5220.59531904065"	"308140.33928655"	"8525.57096300211"	"6144.10124661419"	"41042.4940059284"	"5797.33624625112"	"417186.389469535"	"6396.69524326088"	"5563.9618255837"	"405349.314868724"	"5632.27838837212"	"5663.32472229868"	"23516.7802287819"	"286849.055109732"	"6705.89074254716"	"382290.789793611"	"299278.04122778"	"501998.35223948"	"5757.02298049613"	"5058.06983459294"	"429862.498900064"	"484780.288322994"	"29041.4959057445"	"3831.12220100279"	"65088.1800329044"	"63762.4074539086"	"63051.2735210427"	"69049.9146133027"	"67265.4780612331"	"63712.5325972874"	"63280.4615261399"	""	""	""	""	""	""	""	""	""	"5.4"	""	"8.3"	""	""	"7.7"	""	""	""	""	""	""	""	""	""	""	""	""	"7.1"	""	"7.1"	"7.1"	"6.5"	"4.3"	"7.1"	"7.1"	"4.3"
"4628"	""	"False"	"NP-011878"	"C15 H26 O5"	"No match"	"Invalid mass"	"No results"	"No match"	"59497.16"	"303.20480"	"304.21208"	"5.144"	"571137.630127252"	"1"	"1"	"0"	"63.6"	"8.2"	""	""	"7"	"12"	"9"	"PreferredDDA"	"[M+H]+1"	"330615.453066606"	"101823.85129419"	"75294.2236932455"	"115624.328952198"	"193916.274712515"	"96004.9849130479"	"120648.631471442"	"77441.1307876001"	"82935.5589897179"	"116127.817392647"	"60977.7972498853"	"184628.541542963"	"210236.606120622"	"82330.8663769891"	"146073.425253946"	"22581.2918464073"	"38410.2736578484"	"91194.0743679069"	"272259.9115846"	"384849.289440865"	"216032.341456699"	"188759.764745577"	"71921.1850555401"	"144145.060319054"	"299708.453655799"	"610732.404572084"	"460528.667313959"	"195348.976131093"	"6113.97731769216"	"179171.426369853"	"227103.020360826"	"212417.948639739"	"218740.333778938"	"183900.050914254"	"220441.34849674"	"198410.077563511"	"6.8"	""	""	""	"5.8"	""	""	"1.6"	""	""	""	""	"7.4"	""	""	""	""	""	"6.3"	"6.3"	"4.7"	"5.2"	""	"7.6"	"6.8"	"7.2"	"7.2"	"4.1"	""	"4.7"	"5.2"	"6.3"	"7.4"	"6.8"	"6.3"	"5.8"
"4676"	"E"	"False"	"Ethyl 4-{2-[(5-methyl-1,2-oxazol-3-yl)amino]-2-oxoethyl}-1-piperazinecarboxylate"	"C12 H24 O8"	"Full match"	"No results"	"No results"	"No results"	"0.67"	"296.14731"	"297.15454"	"2.986"	"570968.553826025"	"0"	"0"	"0"	""	""	""	""	"7"	"9"	"9"	"NoMSn"	"[M+H]+1"	"226449.153022503"	"113120.334157238"	"347605.631860216"	"171144.190684345"	"260745.777805834"	"189651.965224353"	"226792.752501693"	"280158.662536869"	"497604.874213448"	"108606.938207591"	"162999.239002891"	"207377.303009995"	"202968.561053974"	"127102.025097924"	"227027.623592366"	"216204.669054645"	"115851.204168156"	"138967.122064073"	"322507.206878732"	"318549.900829239"	"154492.900494182"	"189827.121154092"	"184144.920539589"	"565256.874097918"	"37011.3617580606"	"192851.887537871"	"170380.551140564"	"161879.43571885"	"40350.6182598955"	"252045.844521017"	"228235.392735728"	"236312.124253916"	"274879.085262426"	"214822.26633795"	"260280.45433652"	"232082.035867166"	"4.7"	"4.3"	"6.3"	"5.8"	"5.2"	"3.0"	"4.7"	"7.4"	"7.7"	""	"4.7"	"4.7"	"6.3"	"4.3"	"5.8"	"5.2"	"3.8"	"4.9"	"5.2"	"5.2"	""	"6.8"	"4.7"	"8.3"	""	"4.7"	"6.8"	"4.7"	""	"3.6"	"5.2"	"6.3"	"5.8"	"4.1"	"4.7"	"7.4"
"3500"	"D"	"False"	"Isopropyl beta-D-galactopyranoside"	"C9 H18 O6"	"Full match"	"Invalid mass"	"No results"	"Full match"	"0.10"	"222.11036"	"223.11764"	"2.529"	"569412.658907143"	"11"	"1"	"0"	""	""	"29.7"	""	"7"	"6"	"6"	"PreferredDDA"	"[M+H]+1"	"172641.977206997"	"53962.5552100456"	"280780.677924476"	"134494.564745682"	"244556.117908954"	"151554.615164006"	"165681.096684564"	"296961.321657047"	"475862.810210233"	"80534.2998500211"	"150477.5405127"	"89319.5929459555"	"184448.61143402"	"80243.8201514501"	"125298.248734314"	"159036.401704266"	"54814.0622594287"	"101143.950763594"	"286671.229050321"	"254260.649291613"	"111168.175341612"	"200783.398701464"	"69632.0547124619"	"575380.404701044"	"9444.62802857165"	"138277.80434609"	"178784.740110294"	"87010.794981363"	"5099.64439683166"	"173087.608399103"	"174518.088439863"	"191246.21927797"	"176795.33342324"	"185814.362121495"	"187677.890004673"	"163043.454083565"	"7.4"	"3.8"	"6.8"	"4.3"	"4.1"	"3.0"	"6.8"	"6.8"	"6.1"	"6.5"	"7.4"	"4.3"	"4.7"	""	"3.8"	"6.3"	"6.5"	"4.9"	"6.8"	"4.1"	"4.3"	"2.0"	"3.3"	"7.2"	""	"2.2"	"3.6"	"6.5"	""	"4.7"	"5.2"	"2.5"	"6.3"	"4.1"	"7.4"	"6.8"
"2250"	""	"False"	""	"C13 H10 Cl N10 O14 P3 S2"	"Full match"	"No results"	"No results"	"No results"	"0.67"	"721.87256"	"722.87983"	"0.950"	"565559.273896488"	"0"	"0"	"0"	""	""	""	""	"7"	"4"	"4"	"NoMSn"	"[M+H]+1"	"322993.980334907"	"398535.612498674"	"452231.164228553"	"497018.724191434"	"557550.904178253"	"534848.031297087"	"482455.490876194"	"490964.936456522"	"310748.63779892"	"328711.85476037"	"540037.607124989"	"322071.724659911"	"493744.38582628"	"513756.989067575"	"442679.308764184"	"474515.515731535"	"566542.307838587"	"456720.727523173"	"520216.565709258"	"293590.130068975"	"371984.261345007"	"521669.345817591"	"273354.425576554"	"184088.639924484"	"311747.221100592"	"541510.76867028"	"534764.588798619"	"492234.62786752"	"2736.88749611781"	"486740.755914509"	"468715.304800066"	"523716.598332789"	"470507.342421929"	"460296.346417489"	"492301.568995006"	"494452.305279236"	""	""	"7.7"	"7.7"	"7.7"	""	"8.3"	"8.3"	""	""	"7.7"	"7.4"	""	"8.3"	""	""	"7.7"	"8.3"	"7.7"	""	"7.4"	"7.7"	""	""	"7.4"	"7.7"	"8.3"	"7.7"	""	"7.7"	"7.7"	"7.7"	"7.7"	""	"7.7"	"8.3"
"3658"	"D"	"False"	"1-(1-Acetyl-2,3-dihydro-1H-indol-5-yl)-3-(1-naphthyl)urea"	"C21 H19 N3 O2"	"Full match"	"No results"	"No results"	"Full match"	"0.77"	"345.14799"	"384.11118"	"2.465"	"561331.04184966"	"14"	"0"	"0"	""	""	""	""	"7"	"10"	"9"	"PreferredDDA"	"[M+K]+1"	"52210.8206732"	"256479.255454581"	"534583.881566666"	"182901.192272781"	"161319.244813398"	"170110.510689789"	"70458.5751662103"	"423245.404416606"	"384328.437518273"	"449453.023170904"	"214246.004681112"	"53912.8495300712"	"219649.223235527"	"441009.775993112"	"50947.392235819"	"384907.776708722"	"278181.584321438"	"541388.292955655"	"20569.2857473312"	"79545.2546636597"	"78425.7300379787"	"80712.4671585723"	"113708.831827722"	"249394.147125771"	"220354.356746705"	"31301.6695365836"	"45629.320554124"	"456655.30928504"	"4978.36356642279"	"229894.097607208"	"251236.254390904"	"251772.202385263"	"275114.743039995"	"213333.096496328"	"267381.85501348"	"232014.447926886"	"7.1"	"5.8"	"8.3"	"5.8"	"5.2"	"4.7"	"7.1"	"8.3"	""	"6.1"	"7.4"	"7.1"	"5.2"	"6.1"	"6.0"	"7.4"	"4.7"	"7.2"	"3.3"	"4.9"	"7.1"	"6.0"	"5.4"	"5.8"	""	""	"2.7"	"7.7"	""	""	"7.4"	"7.4"	"7.4"	""	"7.4"	"4.1"
"3840"	"D"	"False"	"1'-(4-Morpholinylmethyl)spiro[1,3-dioxane-2,3'-indol]-2'(1'H)-one"	"C10 H21 N6 O3 P"	"Full match"	"Invalid mass"	"No results"	"No match"	"-0.84"	"304.14102"	"305.14830"	"0.796"	"560823.105969745"	"2"	"5"	"0"	""	""	"60.4"	""	"7"	"8"	"4"	"PreferredDDA"	"[M+H]+1"	"386614.145220644"	"364707.905160697"	"481711.848850348"	"415027.749471089"	"323536.473704306"	"430104.994458304"	"441483.4569673"	"497702.075161938"	"454655.658363371"	"352156.187443447"	"416296.677291456"	"255254.827024583"	"555485.288614846"	"311945.090260788"	"364656.809719244"	"523498.400581418"	"461101.109175568"	"435706.241760269"	"399660.051343513"	"514199.615201103"	"418437.40529601"	"464130.45385756"	"400890.834583124"	"549903.137739933"	"535383.0757575"	"428915.529577402"	"453955.613350906"	"562979.948837809"	"5529.96906686407"	"460078.018750453"	"441998.986099191"	"434636.833715823"	"427223.899642494"	"420749.611016831"	"470261.658112771"	"442921.288287081"	"7.2"	"5.5"	"7.7"	"6.1"	"2.5"	"4.5"	"5.0"	"7.2"	"7.7"	"6.3"	"6.1"	"5.2"	"5.5"	"3.0"	"4.7"	"5.0"	"5.5"	"6.1"	"7.2"	"5.0"	"5.5"	"6.6"	"5.8"	"7.2"	"7.2"	"3.4"	"4.5"	"7.2"	""	"6.6"	"8.3"	"5.0"	"6.1"	"3.9"	"5.5"	"4.5"
"4780"	"C"	"False"	"Kynurenic acid"	"C10 H7 N O3"	"Full match"	"Full match"	"No results"	"Partial match"	"0.33"	"189.04266"	"190.04993"	"2.530"	"553623.935136603"	"21"	"2"	"0"	"58.5"	"7.9"	""	""	"7"	"11"	"10"	"PreferredDDA"	"[M+H]+1"	"466777.467863706"	"54606.1293355607"	"125154.440234624"	"18684.090631003"	"11074.0410081315"	"33498.7218185749"	"534581.580257957"	"94522.5405687859"	"74413.2686883219"	"160874.944969603"	"17418.7763479612"	"478023.547044082"	"33430.1844981009"	"59464.7827831829"	"352080.576352191"	"71957.2804842947"	"121834.253834295"	"62025.9292579626"	"452394.697767445"	"27224.4494253305"	"546027.641325308"	"403984.66193431"	"469124.768066502"	"24445.4974986919"	"256412.07525491"	"432773.215125493"	"471801.915270994"	"171922.748471178"	"6051.46064925511"	"214689.794800641"	"236094.997542698"	"230841.310290582"	"266095.902207213"	"243404.967874283"	"195920.831768713"	"244177.599674493"	"6.6"	""	""	""	""	""	"6.6"	""	""	""	""	"5.5"	""	""	"5.8"	""	""	""	"8.3"	""	""	"8.3"	"7.7"	""	"5.8"	"7.2"	""	""	""	""	"5.2"	"6.3"	"4.7"	"3.6"	""	""
"1824"	"E"	"False"	"[Similar to: 5,7-dihydroxy-2-(4-hydroxyphenyl)-6-[(2S,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-8-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]-4H-chromen-4-one; ?Mass: -152.1520 Da]"	"C9 H23 N4 O3 P S5"	"Full match"	"Invalid mass"	"No results"	"No results"	"1.07"	"426.01159"	"427.01880"	"0.926"	"548040.793472349"	"0"	"2"	"0"	""	""	"32.2"	""	"5"	"8"	"6"	"PreferredDDA"	"[M+H]+1"	"476237.245833977"	"502972.782967991"	"489450.741910601"	"353049.103747911"	"352689.141161542"	"310080.47459149"	"288955.71758433"	"427589.738207657"	"249050.310158448"	"552436.045443763"	"407927.719369821"	"405567.024611891"	"322675.570767004"	"384225.486196093"	"473308.846546158"	"425424.569619079"	"361581.168574558"	"479356.38011652"	"280187.895932013"	"211955.568260058"	"383634.560262296"	"341014.062533085"	"464357.727382198"	"352769.746415042"	"391907.892262666"	"471960.070667061"	"383701.455723537"	"477680.805611342"	"1731.09593382428"	"402606.871009317"	"339805.365521828"	"393829.324364701"	"487215.240769235"	"351990.052732725"	"374748.233512411"	"376988.025942194"	""	"8.3"	""	""	"6.3"	"7.9"	""	"6.1"	"6.3"	"7.2"	"5.5"	"8.3"	"8.5"	"7.9"	""	"8.3"	"4.7"	"8.8"	"7.9"	"8.5"	"7.9"	"5.8"	"7.7"	""	"7.9"	""	"7.9"	"8.3"	""	""	"7.9"	""	""	""	"7.9"	"8.5"
"4900"	"D"	"False"	"2-Chloro-N-[4-(trifluoromethoxy)phenyl]acetamide"	"C12 H3 N3 O4"	"Full match"	"Invalid mass"	"No results"	"No match"	"-2.48"	"253.01173"	"254.01900"	"4.185"	"543523.804218348"	"1"	"3"	"0"	""	""	"32.6"	""	"7"	"5"	"5"	"PreferredDDA"	"[M+H]+1"	"546139.113510139"	"10323.9430587262"	"59026.6296863353"	"9431.35293942256"	"10003.4271426286"	"9856.2465954009"	"412229.199944776"	"69808.8588390099"	"10911.7529069123"	"178472.240487169"	"10574.8620722885"	"461370.947696548"	"10864.8352342555"	"9462.84612110399"	"480524.519024549"	"10205.7142321892"	"9682.35921205244"	"130425.860584789"	"402647.216001917"	"11748.5091912886"	"445434.19973369"	"433458.879863782"	"497128.738414453"	"9944.3332883064"	"21078.1613224283"	"466733.877096056"	"538631.077312811"	"147622.287950212"	"6685.6334417472"	"214271.230437781"	"217417.128569676"	"209118.925337374"	"234130.674765504"	"212985.246853233"	"225346.116866969"	"205082.973656005"	"7.7"	""	""	""	""	""	"7.2"	""	""	"6.8"	""	"7.7"	""	""	"7.7"	""	""	""	"6.1"	""	"6.1"	"6.6"	"8.3"	""	""	"6.1"	"6.1"	""	""	""	"7.4"	"7.9"	""	"5.2"	""	"7.4"
"3587"	""	"False"	""	"C28 H26 N5 O3 P S2"	"Full match"	"No results"	"No results"	"No results"	"0.91"	"575.12199"	"576.12926"	"3.646"	"539129.258331191"	"0"	"0"	"0"	""	""	""	""	"7"	"5"	"5"	"NoMSn"	"[M+H]+1"	"327305.209993797"	"4835.75748597897"	"5752.08418239247"	"4985.91251818169"	"5448.03357527137"	"4876.91761500872"	"236368.629832463"	"6055.6201870424"	"6172.72874332778"	"5247.48302596504"	"4706.84522989456"	"444301.579469056"	"5169.27396031372"	"5445.61033418342"	"142921.660035305"	"5275.64468493143"	"5233.09577542538"	"5288.36571163068"	"50536.6872002994"	"5431.30036606065"	"380605.283439508"	"127453.220784778"	"546265.435076354"	"5404.1875812092"	"5180.13641438286"	"128371.393645636"	"306871.957647675"	"6898.25493615293"	"4002.46631847778"	"51712.5180051736"	"48262.9605064245"	"50554.3104531808"	"49505.4244207561"	"51839.9402908445"	"53129.1546519765"	"46506.885407771"	"7.9"	""	""	""	""	""	"7.9"	""	""	""	""	"8.3"	""	""	"7.1"	""	""	""	""	""	"7.9"	"7.6"	"8.3"	""	""	"7.6"	"7.9"	""	""	"7.1"	"3.8"	"7.6"	"4.3"	"7.1"	"7.1"	"7.1"
"2551"	""	"False"	""	"C6 H Cl N4 O18 P2 S"	"Full match"	"No results"	"No results"	"No results"	"-1.27"	"545.81634"	"546.82361"	"0.954"	"538297.152974136"	"0"	"0"	"0"	""	""	""	""	"7"	"7"	"7"	"NoMSn"	"[M+H]+1"	"389200.628220309"	"478386.192598693"	"484483.075073758"	"471624.764550198"	"504881.167994436"	"524070.885841531"	"462892.365901079"	"508649.31724098"	"249699.812413178"	"336473.71655484"	"533387.962474593"	"470088.622319468"	"474568.39024932"	"485332.079691714"	"372060.488285607"	"479302.641796306"	"511307.747093695"	"455210.100586818"	"462087.956585133"	"246038.06185862"	"413099.152978136"	"444275.509514973"	"275578.3892448"	"111950.163830646"	"247382.226880024"	"534181.137408858"	"489678.527326839"	"470471.61761034"	"2908.86626250832"	"439326.029195798"	"470067.813496902"	"446944.009498919"	"383404.319311794"	"444229.692086026"	"436613.622900389"	"471613.977308089"	""	""	""	"7.7"	"7.7"	"7.7"	""	"8.3"	""	"7.9"	""	""	"5.0"	"8.3"	""	"8.3"	""	""	"8.3"	""	""	"8.3"	""	""	""	"8.3"	""	""	""	""	""	""	""	"8.3"	"7.7"	"8.3"
"2710"	""	"False"	"L-Cystine"	"C6 H12 N2 O4 S2"	"No match"	"Full match"	"No results"	"Full match"	"0.45"	"240.02396"	"241.03122"	"0.923"	"537320.892353725"	"5"	"1"	"0"	"79.6"	"52.5"	""	""	"7"	"12"	"11"	"PreferredDDA"	"[M+H]+1"	"441518.700594433"	"117538.445766236"	"60582.0399247817"	"57519.4888749811"	"86545.5170212395"	"88947.5050228589"	"324449.24992308"	"88599.2835694771"	"28634.9152386994"	"218257.575028315"	"44283.3038339144"	"468272.466812192"	"28649.7840817774"	"148980.531559243"	"420819.632386039"	"156932.291690761"	"179080.905138776"	"203086.299386361"	"319548.033326844"	"30275.1938228587"	"357872.028074849"	"475808.188248673"	"549671.771284287"	"51822.0914228232"	"31239.5586257811"	"329115.983503421"	"324590.960704317"	"93239.9100793094"	"2071.96021588382"	"156318.970458785"	"210581.50385167"	"204785.255825182"	"163700.644584135"	"200322.327893647"	"189533.160738682"	"178003.63986282"	""	""	""	""	""	""	""	""	""	"5.8"	""	""	""	""	""	""	""	""	""	""	""	"8.3"	""	""	""	""	""	""	""	""	"6.3"	"5.8"	"7.9"	""	""	"7.4"
"4653"	"D"	"False"	"2,4,6,8-Tetramethyl-1-(2-methyl-2-propanyl)-3,5,7-triphenyl-1,3,5,7,2,4,6,8-tetrazatetraborocane"	"C26 H44 N2 O4"	"Full match"	"No results"	"No results"	"No match"	"0.62"	"448.33039"	"449.33766"	"8.077"	"532397.077378688"	"1"	"0"	"0"	""	""	""	""	"7"	"12"	"11"	"NoMSn"	"[M+H]+1"	"268717.001017464"	"7863.14060942399"	"34641.8140261091"	"8004.71737931117"	"12939.8199421837"	"8119.16266335754"	"136909.221140366"	"114573.833854914"	"9527.51549914262"	"74163.0867495297"	"15542.5893442295"	"174360.510098391"	"10822.0053846176"	"8184.87133056457"	"129925.648853111"	"8678.71205251306"	"13225.8193598332"	"30697.8905551069"	"333549.940158949"	"17303.9773041658"	"215139.250105681"	"54192.0320495582"	"87379.2159344289"	"21323.783310344"	"8736.72203408165"	"214308.084740765"	"563693.615811691"	"24552.1333694199"	"5950.82029487345"	"94184.585463461"	"101165.988071242"	"73240.8107395963"	"92072.9908314201"	"90143.8415393632"	"86351.7566573848"	"101069.304893037"	"7.4"	""	""	""	""	""	"3.3"	""	""	"3.3"	""	"4.1"	""	""	"4.3"	""	""	""	"7.9"	""	"5.2"	""	"1.1"	""	""	"6.3"	"7.7"	""	""	"4.3"	"3.8"	""	"4.3"	""	"3.8"	"3.8"
